"","Year","day","month","daysince18","Type","value","pctprod","carbonemissions","sourceprod","typedes"
"3166","2019",268,9,633,"hydro",11517442,0.0548788061304508,0,647089,"Renewables"
"3167","2019",268,9,633,"natgas",11517442,0.388088467898316,1938868.503,4519507,"Fossil Fuels"
"3168","2019",268,9,633,"nuclear",11517442,0.194084727196894,0,2181456,"Renewables"
"3169","2019",268,9,633,"oil",11517442,0.00950245775971766,99368.83,110165,"Fossil Fuels"
"3170","2019",268,9,633,"solar",11517442,0.0140019858090234,0,177636,"Renewables"
"3171","2019",268,9,633,"wind",11517442,0.0705736975985068,0,772099,"Renewables"
"3172","2019",269,9,634,"coal",11535225,0.241073887101004,2791580.792,2788792,"Fossil Fuels"
"3173","2019",269,9,634,"hydro",11535225,0.0529072459283485,0,620956,"Renewables"
"3174","2019",269,9,634,"natgas",11535225,0.383283847362903,1914152.526,4461894,"Fossil Fuels"
"3175","2019",269,9,634,"nuclear",11535225,0.193299370625387,0,2183711,"Renewables"
"3176","2019",269,9,634,"oil",11535225,0.00884783468258958,92991.69,103095,"Fossil Fuels"
"3177","2019",269,9,634,"solar",11535225,0.0128942519821936,0,165579,"Renewables"
"3178","2019",269,9,634,"wind",11535225,0.0779640206206014,0,868431,"Renewables"
"3179","2019",270,9,635,"coal",11427312,0.240258354239711,2762767.007,2760007,"Fossil Fuels"
"3180","2019",270,9,635,"hydro",11427312,0.0520015014000244,0,601342,"Renewables"
"3181","2019",270,9,635,"natgas",11427312,0.356400462995458,1764033.843,4111967,"Fossil Fuels"
"3182","2019",270,9,635,"nuclear",11427312,0.19484444084334,0,2181965,"Renewables"
"3183","2019",270,9,635,"oil",11427312,0.00857124978479783,90152.194,99947,"Fossil Fuels"
"3184","2019",270,9,635,"solar",11427312,0.0151373335738351,0,192831,"Renewables"
"3185","2019",270,9,635,"wind",11427312,0.0983762629179147,0,1084201,"Renewables"
"3186","2019",271,9,636,"coal",11009402,0.238380474362871,2634277.646,2631646,"Fossil Fuels"
"3187","2019",271,9,636,"hydro",11009402,0.0519672664557228,0,581631,"Renewables"
"3188","2019",271,9,636,"natgas",11009402,0.359853551014652,1710247.968,3986592,"Fossil Fuels"
"3189","2019",271,9,636,"nuclear",11009402,0.203567706932613,0,2201049,"Renewables"
"3190","2019",271,9,636,"oil",11009402,0.00867554831633519,86806.676,96238,"Fossil Fuels"
"3191","2019",271,9,636,"solar",11009402,0.0155442926040325,0,189205,"Renewables"
"3192","2019",271,9,636,"wind",11009402,0.0881031956781097,0,948845,"Renewables"
"3193","2019",272,9,637,"coal",10965618,0.229080547565271,2525998.475,2523475,"Fossil Fuels"
"3194","2019",272,9,637,"hydro",10965618,0.0526418602737661,0,587560,"Renewables"
"3195","2019",272,9,637,"natgas",10965618,0.34483632817719,1634775.714,3810666,"Fossil Fuels"
"3196","2019",272,9,637,"nuclear",10965618,0.203106012555189,0,2179241,"Renewables"
"3197","2019",272,9,637,"oil",10965618,0.00677182364531555,67823.184,75192,"Fossil Fuels"
"3198","2019",272,9,637,"solar",10965618,0.0152540841512813,0,183997,"Renewables"
"3199","2019",272,9,637,"wind",10965618,0.112522757090731,0,1211906,"Renewables"
"3200","2019",273,9,638,"coal",11811206,0.234765909406928,2778015.24,2775240,"Fossil Fuels"
"3201","2019",273,9,638,"hydro",11811206,0.0538836478710748,0,648213,"Renewables"
"3202","2019",273,9,638,"natgas",11811206,0.366390448410351,1873803.789,4367841,"Fossil Fuels"
"3203","2019",273,9,638,"nuclear",11811206,0.188190267839629,0,2170642,"Renewables"
"3204","2019",273,9,638,"oil",11811206,0.00928277787780477,102309.35,113425,"Fossil Fuels"
"3205","2019",273,9,638,"solar",11811206,0.0129618877965291,0,171428,"Renewables"
"3206","2019",273,9,638,"wind",11811206,0.105926516516834,0,1225120,"Renewables"
"3207","2019",274,10,639,"coal",12053396,0.246411023518262,2979287.311,2976311,"Fossil Fuels"
"3208","2019",274,10,639,"hydro",12053396,0.0487928522325301,0,594424,"Renewables"
"3209","2019",274,10,639,"natgas",12053396,0.377872168281702,1973400.858,4600002,"Fossil Fuels"
"3210","2019",274,10,639,"nuclear",12053396,0.184105671651459,0,2169396,"Renewables"
"3211","2019",274,10,639,"oil",12053396,0.0107756540023159,119502.372,132486,"Fossil Fuels"
"3212","2019",274,10,639,"solar",12053396,0.0152726983160229,0,206242,"Renewables"
"3213","2019",274,10,639,"wind",12053396,0.0850741871213875,0,987342,"Renewables"
"3214","2019",275,10,640,"coal",12085285,0.252916701509539,3063200.14,3060140,"Fossil Fuels"
"3215","2019",275,10,640,"hydro",12085285,0.0484323759843686,0,597482,"Renewables"
"3216","2019",275,10,640,"natgas",12085285,0.404774331440387,2115270.3,4930700,"Fossil Fuels"
"3217","2019",275,10,640,"nuclear",12085285,0.184714999257457,0,2182771,"Renewables"
"3218","2019",275,10,640,"oil",12085285,0.0110481612308613,123654.278,137089,"Fossil Fuels"
"3219","2019",275,10,640,"solar",12085285,0.014609433365844,0,197689,"Renewables"
"3220","2019",275,10,640,"wind",12085285,0.0594710810158499,0,683758,"Renewables"
"3221","2019",276,10,641,"coal",11535703,0.247817473515241,2867136.272,2864272,"Fossil Fuels"
"3222","2019",276,10,641,"hydro",11535703,0.0485663127472443,0,571025,"Renewables"
"3223","2019",276,10,641,"natgas",11535703,0.394021487351524,1961393.148,4572012,"Fossil Fuels"
"3224","2019",276,10,641,"nuclear",11535703,0.194616817369307,0,2204569,"Renewables"
"3225","2019",276,10,641,"oil",11535703,0.0102674920979393,107936.928,119664,"Fossil Fuels"
"3226","2019",276,10,641,"solar",11535703,0.0161994498579221,0,207651,"Renewables"
"3227","2019",276,10,641,"wind",11535703,0.0599608772647167,0,672576,"Renewables"
"3228","2019",277,10,642,"coal",10865232,0.232841959235791,2531848.319,2529319,"Fossil Fuels"
"3229","2019",277,10,642,"hydro",10865232,0.0472850453652177,0,520617,"Renewables"
"3230","2019",277,10,642,"natgas",10865232,0.392294505160623,1835791.815,4279235,"Fossil Fuels"
"3231","2019",277,10,642,"nuclear",10865232,0.205809505369222,0,2203503,"Renewables"
"3232","2019",277,10,642,"oil",10865232,0.00990439770975506,97684.796,108298,"Fossil Fuels"
"3233","2019",277,10,642,"solar",10865232,0.0171216748026286,0,198194,"Renewables"
"3234","2019",277,10,642,"wind",10865232,0.0668686347245371,0,716083,"Renewables"
"3235","2019",278,10,643,"coal",9915393,0.197248880365184,1958809.853,1956853,"Fossil Fuels"
"3236","2019",278,10,643,"hydro",9915393,0.0484218324514544,0,485171,"Renewables"
"3237","2019",278,10,643,"natgas",9915393,0.383528309931045,1643820.75,3831750,"Fossil Fuels"
"3238","2019",278,10,643,"nuclear",9915393,0.213889558588454,0,2095758,"Renewables"
"3239","2019",278,10,643,"oil",9915393,0.00880052272054656,79624.05,88275,"Fossil Fuels"
"3240","2019",278,10,643,"solar",9915393,0.030410107275252,0,304888,"Renewables"
"3241","2019",278,10,643,"wind",9915393,0.0953906502331913,0,921174,"Renewables"
"3242","2019",279,10,644,"coal",9780949,0.205135219375357,2009260.253,2007253,"Fossil Fuels"
"3243","2019",279,10,644,"hydro",9780949,0.0505057289386036,0,502903,"Renewables"
"3244","2019",279,10,644,"natgas",9780949,0.386640309724664,1629644.445,3798705,"Fossil Fuels"
"3245","2019",279,10,644,"nuclear",9780949,0.216447123739099,0,2086706,"Renewables"
"3246","2019",279,10,644,"oil",9780949,0.00969952179798601,85672.862,94981,"Fossil Fuels"
"3247","2019",279,10,644,"solar",9780949,0.0309746007037924,0,305909,"Renewables"
"3248","2019",279,10,644,"wind",9780949,0.0798404270854133,0,773808,"Renewables"
"3249","2019",280,10,645,"coal",10324102,0.222431966129903,2310970.662,2308662,"Fossil Fuels"
"3250","2019",280,10,645,"hydro",10324102,0.0514743413219866,0,539476,"Renewables"
"3251","2019",280,10,645,"natgas",10324102,0.398506801383223,1772601.402,4131938,"Fossil Fuels"
"3252","2019",280,10,645,"nuclear",10324102,0.20294632941073,0,2065387,"Renewables"
"3253","2019",280,10,645,"oil",10324102,0.0111332096331984,104667.178,116039,"Fossil Fuels"
"3254","2019",280,10,645,"solar",10324102,0.0261393589952543,0,274039,"Renewables"
"3255","2019",280,10,645,"wind",10324102,0.0618866793927509,0,614237,"Renewables"
"3256","2019",281,10,646,"coal",10127137,0.208357886207529,2116881.767,2114767,"Fossil Fuels"
"3257","2019",281,10,646,"hydro",10127137,0.0522568195892244,0,537225,"Renewables"
"3258","2019",281,10,646,"natgas",10127137,0.36597001393553,1595384.505,3718845,"Fossil Fuels"
"3259","2019",281,10,646,"nuclear",10127137,0.206728991050819,0,2067443,"Renewables"
"3260","2019",281,10,646,"oil",10127137,0.0095326993394618,88506.044,98122,"Fossil Fuels"
"3261","2019",281,10,646,"solar",10127137,0.019461001293413,0,204101,"Renewables"
"3262","2019",281,10,646,"wind",10127137,0.105439931379851,0,1054549,"Renewables"
"3263","2019",282,10,647,"coal",10206899,0.209222351830422,2140825.687,2138687,"Fossil Fuels"
"3264","2019",282,10,647,"hydro",10206899,0.0539014220911266,0,558374,"Renewables"
"3265","2019",282,10,647,"natgas",10206899,0.346834988043253,1525085.991,3554979,"Fossil Fuels"
"3266","2019",282,10,647,"nuclear",10206899,0.207606937302589,0,2091361,"Renewables"
"3267","2019",282,10,647,"oil",10206899,0.00892814252624539,83235.658,92279,"Fossil Fuels"
"3268","2019",282,10,647,"solar",10206899,0.0183210352114119,0,196125,"Renewables"
"3269","2019",282,10,647,"wind",10206899,0.121339139581952,0,1225011,"Renewables"
"3270","2019",283,10,648,"coal",10431366,0.209865709888779,2194452.26,2192260,"Fossil Fuels"
"3271","2019",283,10,648,"hydro",10431366,0.0534248695238898,0,564892,"Renewables"
"3272","2019",283,10,648,"natgas",10431366,0.357696565386819,1608547.512,3749528,"Fossil Fuels"
"3273","2019",283,10,648,"nuclear",10431366,0.205207898653666,0,2111799,"Renewables"
"3274","2019",283,10,648,"oil",10431366,0.0100111889038751,95528.114,105907,"Fossil Fuels"
"3275","2019",283,10,648,"solar",10431366,0.0164242635100675,0,187161,"Renewables"
"3276","2019",283,10,648,"wind",10431366,0.112938448367317,0,1160786,"Renewables"
"3277","2019",284,10,649,"coal",9898486,0.202904414713723,2009434.427,2007427,"Fossil Fuels"
"3278","2019",284,10,649,"hydro",9898486,0.055062929115068,0,550798,"Renewables"
"3279","2019",284,10,649,"natgas",9898486,0.358148430087429,1523528.721,3551349,"Fossil Fuels"
"3280","2019",284,10,649,"nuclear",9898486,0.211854209531979,0,2080029,"Renewables"
"3281","2019",284,10,649,"oil",9898486,0.0104831387256511,94489.01,104755,"Fossil Fuels"
"3282","2019",284,10,649,"solar",9898486,0.017630074354289,0,187999,"Renewables"
"3283","2019",284,10,649,"wind",9898486,0.108444369326503,0,1064892,"Renewables"
"3284","2019",285,10,650,"coal",9075807,0.185317765587394,1679592.915,1677915,"Fossil Fuels"
"3285","2019",285,10,650,"hydro",9075807,0.055618637839453,0,509705,"Renewables"
"3286","2019",285,10,650,"natgas",9075807,0.35796494333982,1395327.648,3252512,"Fossil Fuels"
"3287","2019",285,10,650,"nuclear",9075807,0.225798744639975,0,2037900,"Renewables"
"3288","2019",285,10,650,"oil",9075807,0.00891483384186079,72841.01,80755,"Fossil Fuels"
"3289","2019",285,10,650,"solar",9075807,0.0193456207136918,0,185105,"Renewables"
"3290","2019",285,10,650,"wind",9075807,0.108354936606745,0,980393,"Renewables"
"3291","2019",286,10,651,"coal",8949340,0.194881694568708,1751190.441,1749441,"Fossil Fuels"
"3292","2019",286,10,651,"hydro",8949340,0.0553823175376779,0,500945,"Renewables"
"3293","2019",286,10,651,"natgas",8949340,0.37393673221137,1442861.706,3363314,"Fossil Fuels"
"3294","2019",286,10,651,"nuclear",8949340,0.229766608075387,0,2040459,"Renewables"
"3295","2019",286,10,651,"oil",8949340,0.00838025184960675,68112.726,75513,"Fossil Fuels"
"3296","2019",286,10,651,"solar",8949340,0.0179140526336834,0,168107,"Renewables"
"3297","2019",286,10,651,"wind",8949340,0.0791172231483099,0,689318,"Renewables"
"3298","2019",287,10,652,"coal",9868536,0.200278388063949,1980599.621,1978621,"Fossil Fuels"
"3299","2019",287,10,652,"hydro",9868536,0.0553174749819579,0,554845,"Renewables"
"3300","2019",287,10,652,"natgas",9868536,0.396929751252771,1688423.451,3935719,"Fossil Fuels"
"3301","2019",287,10,652,"nuclear",9868536,0.209173438769207,0,2037072,"Renewables"
"3302","2019",287,10,652,"oil",9868536,0.00906494259851279,80506.206,89253,"Fossil Fuels"
"3303","2019",287,10,652,"solar",9868536,0.0158385622363629,0,169524,"Renewables"
"3304","2019",287,10,652,"wind",9868536,0.0747381886298979,0,722238,"Renewables"
"3305","2019",288,10,653,"coal",10105211,0.187848386676449,1901952.052,1900052,"Fossil Fuels"
"3306","2019",288,10,653,"hydro",10105211,0.0546514028204287,0,558956,"Renewables"
"3307","2019",288,10,653,"natgas",10105211,0.389014335347249,1692033.057,3944133,"Fossil Fuels"
"3308","2019",288,10,653,"nuclear",10105211,0.205332935846728,0,2051139,"Renewables"
"3309","2019",288,10,653,"oil",10105211,0.00689509622951088,63363.696,70248,"Fossil Fuels"
"3310","2019",288,10,653,"solar",10105211,0.015138420421974,0,164636,"Renewables"
"3311","2019",288,10,653,"wind",10105211,0.101096683574567,0,1011553,"Renewables"
"3312","2019",289,10,654,"coal",9921461,0.201334437327873,2006897.893,2004893,"Fossil Fuels"
"3313","2019",289,10,654,"hydro",9921461,0.0550683107130496,0,553606,"Renewables"
"3314","2019",289,10,654,"natgas",9921461,0.40083194048769,1712851.998,3992662,"Fossil Fuels"
"3315","2019",289,10,654,"nuclear",9921461,0.207480411886544,0,2038770,"Renewables"
"3316","2019",289,10,654,"oil",9921461,0.00715140328203898,64382.054,71377,"Fossil Fuels"
"3317","2019",289,10,654,"solar",9921461,0.0126947695795024,0,135199,"Renewables"
"3318","2019",289,10,654,"wind",9921461,0.0744360367658852,0,716752,"Renewables"
"3319","2019",290,10,655,"coal",9752994,0.187908866806091,1837630.795,1835795,"Fossil Fuels"
"3320","2019",290,10,655,"hydro",9752994,0.0535902503189049,0,527307,"Renewables"
"3321","2019",290,10,655,"natgas",9752994,0.376563828664662,1577739.306,3677714,"Fossil Fuels"
"3322","2019",290,10,655,"nuclear",9752994,0.208197206424194,0,2014708,"Renewables"
"3323","2019",290,10,655,"oil",9752994,0.00639904172759227,56291.114,62407,"Fossil Fuels"
"3324","2019",290,10,655,"solar",9752994,0.0175294593213972,0,180616,"Renewables"
"3325","2019",290,10,655,"wind",9752994,0.107270187183656,0,1039057,"Renewables"
"3326","2019",291,10,656,"coal",9602978,0.182647562328475,1756124.37,1754370,"Fossil Fuels"
"3327","2019",291,10,656,"hydro",9602978,0.0565686548697399,0,546623,"Renewables"
"3328","2019",291,10,656,"natgas",9602978,0.354411131001416,1462648.902,3409438,"Fossil Fuels"
"3329","2019",291,10,656,"nuclear",9602978,0.208466085389911,0,1990551,"Renewables"
"3330","2019",291,10,656,"oil",9602978,0.00612726186415963,53505.738,59319,"Fossil Fuels"
"3331","2019",291,10,656,"solar",9602978,0.0173716582979634,0,175492,"Renewables"
"3332","2019",291,10,656,"wind",9602978,0.131655338380028,0,1256927,"Renewables"
"3333","2019",292,10,657,"coal",9206962,0.193986935630647,1791873.083,1790083,"Fossil Fuels"
"3334","2019",292,10,657,"hydro",9206962,0.0559249240302918,0,516845,"Renewables"
"3335","2019",292,10,657,"natgas",9206962,0.380119152627058,1507571.637,3514153,"Fossil Fuels"
"3336","2019",292,10,657,"nuclear",9206962,0.213843835058772,0,1959273,"Renewables"
"3337","2019",292,10,657,"oil",9206962,0.00872731497956169,73177.456,81128,"Fossil Fuels"
"3338","2019",292,10,657,"solar",9206962,0.0160127189426707,0,154381,"Renewables"
"3339","2019",292,10,657,"wind",9206962,0.0838410854245754,0,753647,"Renewables"
"3340","2019",293,10,658,"coal",9294476,0.181854581157504,1692224.534,1690534,"Fossil Fuels"
"3341","2019",293,10,658,"hydro",9294476,0.0527547028532858,0,498977,"Renewables"
"3342","2019",293,10,658,"natgas",9294476,0.36632660047434,1465715.394,3416586,"Fossil Fuels"
"3343","2019",293,10,658,"nuclear",9294476,0.215334604914724,0,1980759,"Renewables"
"3344","2019",293,10,658,"oil",9294476,0.0100264616734076,83649.676,92738,"Fossil Fuels"
"3345","2019",293,10,658,"solar",9294476,0.0156973335988714,0,155551,"Renewables"
"3346","2019",293,10,658,"wind",9294476,0.112401603523479,0,1037263,"Renewables"
"3347","2019",294,10,659,"coal",9896598,0.188202481339225,1864714.852,1862852,"Fossil Fuels"
"3348","2019",294,10,659,"hydro",9896598,0.054645320573097,0,548680,"Renewables"
"3349","2019",294,10,659,"natgas",9896598,0.379025841319299,1614813.486,3764134,"Fossil Fuels"
"3350","2019",294,10,659,"nuclear",9896598,0.203990715532094,0,1997145,"Renewables"
"3351","2019",294,10,659,"oil",9896598,0.00820664668496898,73659.124,81662,"Fossil Fuels"
"3352","2019",294,10,659,"solar",9896598,0.0150776780129538,0,160357,"Renewables"
"3353","2019",294,10,659,"wind",9896598,0.109070978876078,0,1066526,"Renewables"
"3354","2019",295,10,660,"coal",9918536,0.192765968054495,1917873.958,1915958,"Fossil Fuels"
"3355","2019",295,10,660,"hydro",9918536,0.0511181918109558,0,511358,"Renewables"
"3356","2019",295,10,660,"natgas",9918536,0.380102938334486,1623308.115,3783935,"Fossil Fuels"
"3357","2019",295,10,660,"nuclear",9918536,0.204324580914537,0,2006325,"Renewables"
"3358","2019",295,10,660,"oil",9918536,0.00723043121605383,64818.622,71861,"Fossil Fuels"
"3359","2019",295,10,660,"solar",9918536,0.0147352844645153,0,157228,"Renewables"
"3360","2019",295,10,660,"wind",9918536,0.107592432520507,0,1051944,"Renewables"
"3361","2019",296,10,661,"coal",9766609,0.200419728322433,1963340.379,1961379,"Fossil Fuels"
"3362","2019",296,10,661,"hydro",9766609,0.0560447210011066,0,552309,"Renewables"
"3363","2019",296,10,661,"natgas",9766609,0.356634105217481,1498479.84,3492960,"Fossil Fuels"
"3364","2019",296,10,661,"nuclear",9766609,0.21129456136673,0,2047317,"Renewables"
"3365","2019",296,10,661,"oil",9766609,0.0087874686015758,77308.616,85708,"Fossil Fuels"
"3366","2019",296,10,661,"solar",9766609,0.0168932496094593,0,174148,"Renewables"
"3367","2019",296,10,661,"wind",9766609,0.103627796630825,0,998730,"Renewables"
"3368","2019",297,10,662,"coal",9993465,0.209820204253921,2101426.327,2099327,"Fossil Fuels"
"3369","2019",297,10,662,"hydro",9993465,0.0563533067709026,0,567603,"Renewables"
"3370","2019",297,10,662,"natgas",9993465,0.366050230317335,1574067.924,3669156,"Fossil Fuels"
"3371","2019",297,10,662,"nuclear",9993465,0.208232277882282,0,2064386,"Renewables"
"3372","2019",297,10,662,"oil",9993465,0.00928715980510136,83849.018,92959,"Fossil Fuels"
"3373","2019",297,10,662,"solar",9993465,0.0152897962302847,0,161579,"Renewables"
"3374","2019",297,10,662,"wind",9993465,0.090128696197966,0,889601,"Renewables"
"3375","2019",298,10,663,"coal",9813524,0.214056374833083,2102313.213,2100213,"Fossil Fuels"
"3376","2019",298,10,663,"hydro",9813524,0.0562493824618438,0,556343,"Renewables"
"3377","2019",298,10,663,"natgas",9813524,0.366597301319562,1545768.51,3603190,"Fossil Fuels"
"3378","2019",298,10,663,"nuclear",9813524,0.212764258032559,0,2073530,"Renewables"
"3379","2019",298,10,663,"oil",9813524,0.0078459718927559,69496.394,77047,"Fossil Fuels"
"3380","2019",298,10,663,"solar",9813524,0.0147525181376801,0,153452,"Renewables"
