"","X","Data","EBA.US48.ALL.D.H","Year","day","month","hour","wday","value"
"41617","",2020-03-29 22:00:00,354144,2020,29,3,22,13,354144
"41618","",2020-03-29 23:00:00,339322,2020,29,3,23,13,339322
"41619","",2020-03-30 00:00:00,328771,2020,30,3,0,13,328771
"41620","",2020-03-30 01:00:00,322978,2020,30,3,1,13,322978
"41621","",2020-03-30 02:00:00,322254,2020,30,3,2,13,322254
"41622","",2020-03-30 03:00:00,329022,2020,30,3,3,13,329022
"41623","",2020-03-30 04:00:00,344970,2020,30,3,4,13,344970
"41624","",2020-03-30 05:00:00,363963,2020,30,3,5,13,363963
"41625","",2020-03-30 06:00:00,381890,2020,30,3,6,13,381890
"41626","",2020-03-30 07:00:00,395397,2020,30,3,7,13,395397
"41627","",2020-03-30 08:00:00,405127,2020,30,3,8,13,405127
"41628","",2020-03-30 09:00:00,412681,2020,30,3,9,13,412681
"41629","",2020-03-30 10:00:00,417884,2020,30,3,10,13,417884
"41630","",2020-03-30 11:00:00,421009,2020,30,3,11,13,421009
"41631","",2020-03-30 12:00:00,422641,2020,30,3,12,13,422641
"41632","",2020-03-30 13:00:00,423551,2020,30,3,13,13,423551
"41633","",2020-03-30 14:00:00,424757,2020,30,3,14,13,424757
"41634","",2020-03-30 15:00:00,426177,2020,30,3,15,13,426177
"41635","",2020-03-30 16:00:00,425921,2020,30,3,16,13,425921
"41636","",2020-03-30 17:00:00,425260,2020,30,3,17,13,425260
"41637","",2020-03-30 18:00:00,427281,2020,30,3,18,13,427281
"41638","",2020-03-30 19:00:00,419905,2020,30,3,19,13,419905
"41639","",2020-03-30 20:00:00,405244,2020,30,3,20,13,405244
"41640","",2020-03-30 21:00:00,387100,2020,30,3,21,13,387100
"41641","",2020-03-30 22:00:00,368716,2020,30,3,22,13,368716
"41642","",2020-03-30 23:00:00,353249,2020,30,3,23,13,353249
"41643","",2020-03-31 00:00:00,342527,2020,31,3,0,13,342527
"41644","",2020-03-31 01:00:00,336799,2020,31,3,1,13,336799
"41645","",2020-03-31 02:00:00,335366,2020,31,3,2,13,335366
"41646","",2020-03-31 03:00:00,341498,2020,31,3,3,13,341498
"41647","",2020-03-31 04:00:00,355648,2020,31,3,4,13,355648
"41648","",2020-03-31 05:00:00,373844,2020,31,3,5,13,373844
"41649","",2020-03-31 06:00:00,390243,2020,31,3,6,13,390243
"41650","",2020-03-31 07:00:00,403793,2020,31,3,7,13,403793
"41651","",2020-03-31 08:00:00,412882,2020,31,3,8,13,412882
"41652","",2020-03-31 09:00:00,418146,2020,31,3,9,13,418146
"41653","",2020-03-31 10:00:00,421448,2020,31,3,10,13,421448
"41654","",2020-03-31 11:00:00,422209,2020,31,3,11,13,422209
"41655","",2020-03-31 12:00:00,420845,2020,31,3,12,13,420845
"41656","",2020-03-31 13:00:00,418675,2020,31,3,13,13,418675
"41657","",2020-03-31 14:00:00,420962,2020,31,3,14,13,420962
"41658","",2020-03-31 15:00:00,421785,2020,31,3,15,13,421785
"41659","",2020-03-31 16:00:00,424325,2020,31,3,16,13,424325
"41660","",2020-03-31 17:00:00,424270,2020,31,3,17,13,424270
"41661","",2020-03-31 18:00:00,425357,2020,31,3,18,13,425357
"41662","",2020-03-31 19:00:00,420567,2020,31,3,19,13,420567
"41663","",2020-03-31 20:00:00,407244,2020,31,3,20,13,407244
"41664","",2020-03-31 21:00:00,390144,2020,31,3,21,13,390144
"41665","",2020-03-31 22:00:00,372629,2020,31,3,22,13,372629
"41666","",2020-03-31 23:00:00,359297,2020,31,3,23,13,359297
"41667","",2020-04-01 00:00:00,349787,2020,1,4,0,14,349787
"41668","",2020-04-01 01:00:00,344775,2020,1,4,1,14,344775
"41669","",2020-04-01 02:00:00,343453,2020,1,4,2,14,343453
"41670","",2020-04-01 03:00:00,349212,2020,1,4,3,14,349212
"41671","",2020-04-01 04:00:00,365199,2020,1,4,4,14,365199
"41672","",2020-04-01 05:00:00,383735,2020,1,4,5,14,383735
"41673","",2020-04-01 06:00:00,398012,2020,1,4,6,14,398012
"41674","",2020-04-01 07:00:00,405740,2020,1,4,7,14,405740
"41675","",2020-04-01 08:00:00,408202,2020,1,4,8,14,408202
"41676","",2020-04-01 09:00:00,408052,2020,1,4,9,14,408052
"41677","",2020-04-01 10:00:00,406866,2020,1,4,10,14,406866
"41678","",2020-04-01 11:00:00,403777,2020,1,4,11,14,403777
"41679","",2020-04-01 12:00:00,400315,2020,1,4,12,14,400315
"41680","",2020-04-01 13:00:00,397294,2020,1,4,13,14,397294
"41681","",2020-04-01 14:00:00,397461,2020,1,4,14,14,397461
"41682","",2020-04-01 15:00:00,401313,2020,1,4,15,14,401313
"41683","",2020-04-01 16:00:00,404673,2020,1,4,16,14,404673
"41684","",2020-04-01 17:00:00,407956,2020,1,4,17,14,407956
"41685","",2020-04-01 18:00:00,413789,2020,1,4,18,14,413789
"41686","",2020-04-01 19:00:00,411236,2020,1,4,19,14,411236
"41687","",2020-04-01 20:00:00,399560,2020,1,4,20,14,399560
"41688","",2020-04-01 21:00:00,384061,2020,1,4,21,14,384061
"41689","",2020-04-01 22:00:00,367150,2020,1,4,22,14,367150
"41690","",2020-04-01 23:00:00,354370,2020,1,4,23,14,354370
"41691","",2020-04-02 00:00:00,345976,2020,2,4,0,14,345976
"41692","",2020-04-02 01:00:00,342112,2020,2,4,1,14,342112
"41693","",2020-04-02 02:00:00,343161,2020,2,4,2,14,343161
"41694","",2020-04-02 03:00:00,350435,2020,2,4,3,14,350435
"41695","",2020-04-02 04:00:00,366304,2020,2,4,4,14,366304
"41696","",2020-04-02 05:00:00,383920,2020,2,4,5,14,383920
"41697","",2020-04-02 06:00:00,396032,2020,2,4,6,14,396032
"41698","",2020-04-02 07:00:00,401181,2020,2,4,7,14,401181
"41699","",2020-04-02 08:00:00,402158,2020,2,4,8,14,402158
"41700","",2020-04-02 09:00:00,401552,2020,2,4,9,14,401552
"41701","",2020-04-02 10:00:00,401004,2020,2,4,10,14,401004
"41702","",2020-04-02 11:00:00,399402,2020,2,4,11,14,399402
"41703","",2020-04-02 12:00:00,397330,2020,2,4,12,14,397330
"41704","",2020-04-02 13:00:00,394667,2020,2,4,13,14,394667
"41705","",2020-04-02 14:00:00,394920,2020,2,4,14,14,394920
"41706","",2020-04-02 15:00:00,398599,2020,2,4,15,14,398599
"41707","",2020-04-02 16:00:00,401748,2020,2,4,16,14,401748
"41708","",2020-04-02 17:00:00,403832,2020,2,4,17,14,403832
"41709","",2020-04-02 18:00:00,410936,2020,2,4,18,14,410936
"41710","",2020-04-02 19:00:00,406975,2020,2,4,19,14,406975
"41711","",2020-04-02 20:00:00,395376,2020,2,4,20,14,395376
"41712","",2020-04-02 21:00:00,379272,2020,2,4,21,14,379272
"41713","",2020-04-02 22:00:00,363419,2020,2,4,22,14,363419
"41714","",2020-04-02 23:00:00,351356,2020,2,4,23,14,351356
"41715","",2020-04-03 00:00:00,342732,2020,3,4,0,14,342732
"41716","",2020-04-03 01:00:00,338557,2020,3,4,1,14,338557
"41717","",2020-04-03 02:00:00,337728,2020,3,4,2,14,337728
"41718","",2020-04-03 03:00:00,344207,2020,3,4,3,14,344207
"41719","",2020-04-03 04:00:00,359862,2020,3,4,4,14,359862
"41720","",2020-04-03 05:00:00,376541,2020,3,4,5,14,376541
"41721","",2020-04-03 06:00:00,390367,2020,3,4,6,14,390367
"41722","",2020-04-03 07:00:00,399298,2020,3,4,7,14,399298
"41723","",2020-04-03 08:00:00,403330,2020,3,4,8,14,403330
"41724","",2020-04-03 09:00:00,405445,2020,3,4,9,14,405445
"41725","",2020-04-03 10:00:00,406031,2020,3,4,10,14,406031
"41726","",2020-04-03 11:00:00,404904,2020,3,4,11,14,404904
"41727","",2020-04-03 12:00:00,402942,2020,3,4,12,14,402942
"41728","",2020-04-03 13:00:00,401757,2020,3,4,13,14,401757
"41729","",2020-04-03 14:00:00,401854,2020,3,4,14,14,401854
"41730","",2020-04-03 15:00:00,404038,2020,3,4,15,14,404038
"41731","",2020-04-03 16:00:00,404828,2020,3,4,16,14,404828
"41732","",2020-04-03 17:00:00,405036,2020,3,4,17,14,405036
"41733","",2020-04-03 18:00:00,409312,2020,3,4,18,14,409312
"41734","",2020-04-03 19:00:00,404310,2020,3,4,19,14,404310
"41735","",2020-04-03 20:00:00,392504,2020,3,4,20,14,392504
"41736","",2020-04-03 21:00:00,376025,2020,3,4,21,14,376025
"41737","",2020-04-03 22:00:00,359767,2020,3,4,22,14,359767
"41738","",2020-04-03 23:00:00,346205,2020,3,4,23,14,346205
"41739","",2020-04-04 00:00:00,336524,2020,4,4,0,14,336524
"41740","",2020-04-04 01:00:00,330481,2020,4,4,1,14,330481
"41741","",2020-04-04 02:00:00,328898,2020,4,4,2,14,328898
"41742","",2020-04-04 03:00:00,330447,2020,4,4,3,14,330447
"41743","",2020-04-04 04:00:00,337504,2020,4,4,4,14,337504
"41744","",2020-04-04 05:00:00,345313,2020,4,4,5,14,345313
"41745","",2020-04-04 06:00:00,354747,2020,4,4,6,14,354747
"41746","",2020-04-04 07:00:00,365009,2020,4,4,7,14,365009
"41747","",2020-04-04 08:00:00,373530,2020,4,4,8,14,373530
"41748","",2020-04-04 09:00:00,380027,2020,4,4,9,14,380027
"41749","",2020-04-04 10:00:00,383305,2020,4,4,10,14,383305
"41750","",2020-04-04 11:00:00,383575,2020,4,4,11,14,383575
"41751","",2020-04-04 12:00:00,382580,2020,4,4,12,14,382580
"41752","",2020-04-04 13:00:00,381631,2020,4,4,13,14,381631
"41753","",2020-04-04 14:00:00,384832,2020,4,4,14,14,384832
"41754","",2020-04-04 15:00:00,385843,2020,4,4,15,14,385843
"41755","",2020-04-04 16:00:00,389374,2020,4,4,16,14,389374
"41756","",2020-04-04 17:00:00,391972,2020,4,4,17,14,391972
"41757","",2020-04-04 18:00:00,396885,2020,4,4,18,14,396885
"41758","",2020-04-04 19:00:00,392244,2020,4,4,19,14,392244
"41759","",2020-04-04 20:00:00,381294,2020,4,4,20,14,381294
"41760","",2020-04-04 21:00:00,365761,2020,4,4,21,14,365761
"41761","",2020-04-04 22:00:00,349356,2020,4,4,22,14,349356
"41762","",2020-04-04 23:00:00,337143,2020,4,4,23,14,337143
"41763","",2020-04-05 00:00:00,328148,2020,5,4,0,14,328148
"41764","",2020-04-05 01:00:00,321217,2020,5,4,1,14,321217
"41765","",2020-04-05 02:00:00,318392,2020,5,4,2,14,318392
"41766","",2020-04-05 03:00:00,319328,2020,5,4,3,14,319328
"41767","",2020-04-05 04:00:00,323442,2020,5,4,4,14,323442
"41768","",2020-04-05 05:00:00,328049,2020,5,4,5,14,328049
"41769","",2020-04-05 06:00:00,335788,2020,5,4,6,14,335788
"41770","",2020-04-05 07:00:00,346426,2020,5,4,7,14,346426
"41771","",2020-04-05 08:00:00,354383,2020,5,4,8,14,354383
"41772","",2020-04-05 09:00:00,361082,2020,5,4,9,14,361082
"41773","",2020-04-05 10:00:00,365304,2020,5,4,10,14,365304
"41774","",2020-04-05 11:00:00,366569,2020,5,4,11,14,366569
"41775","",2020-04-05 12:00:00,366340,2020,5,4,12,14,366340
"41776","",2020-04-05 13:00:00,367867,2020,5,4,13,14,367867
"41777","",2020-04-05 14:00:00,371083,2020,5,4,14,14,371083
"41778","",2020-04-05 15:00:00,376737,2020,5,4,15,14,376737
"41779","",2020-04-05 16:00:00,381647,2020,5,4,16,14,381647
"41780","",2020-04-05 17:00:00,384745,2020,5,4,17,14,384745
"41781","",2020-04-05 18:00:00,390373,2020,5,4,18,14,390373
"41782","",2020-04-05 19:00:00,386827,2020,5,4,19,14,386827
"41783","",2020-04-05 20:00:00,375681,2020,5,4,20,14,375681
"41784","",2020-04-05 21:00:00,360007,2020,5,4,21,14,360007
"41785","",2020-04-05 22:00:00,343594,2020,5,4,22,14,343594
"41786","",2020-04-05 23:00:00,331128,2020,5,4,23,14,331128
"41787","",2020-04-06 00:00:00,321995,2020,6,4,0,14,321995
"41788","",2020-04-06 01:00:00,317096,2020,6,4,1,14,317096
"41789","",2020-04-06 02:00:00,316753,2020,6,4,2,14,316753
"41790","",2020-04-06 03:00:00,323756,2020,6,4,3,14,323756
"41791","",2020-04-06 04:00:00,338901,2020,6,4,4,14,338901
"41792","",2020-04-06 05:00:00,355438,2020,6,4,5,14,355438
"41793","",2020-04-06 06:00:00,369724,2020,6,4,6,14,369724
"41794","",2020-04-06 07:00:00,380198,2020,6,4,7,14,380198
"41795","",2020-04-06 08:00:00,387023,2020,6,4,8,14,387023
"41796","",2020-04-06 09:00:00,394077,2020,6,4,9,14,394077
"41797","",2020-04-06 10:00:00,398880,2020,6,4,10,14,398880
"41798","",2020-04-06 11:00:00,402098,2020,6,4,11,14,402098
"41799","",2020-04-06 12:00:00,404081,2020,6,4,12,14,404081
"41800","",2020-04-06 13:00:00,405373,2020,6,4,13,14,405373
"41801","",2020-04-06 14:00:00,407517,2020,6,4,14,14,407517
"41802","",2020-04-06 15:00:00,410348,2020,6,4,15,14,410348
"41803","",2020-04-06 16:00:00,412221,2020,6,4,16,14,412221
"41804","",2020-04-06 17:00:00,411559,2020,6,4,17,14,411559
"41805","",2020-04-06 18:00:00,414098,2020,6,4,18,14,414098
"41806","",2020-04-06 19:00:00,407752,2020,6,4,19,14,407752
"41807","",2020-04-06 20:00:00,393226,2020,6,4,20,14,393226
"41808","",2020-04-06 21:00:00,374857,2020,6,4,21,14,374857
"41809","",2020-04-06 22:00:00,354039,2020,6,4,22,14,354039
"41810","",2020-04-06 23:00:00,339441,2020,6,4,23,14,339441
"41811","",2020-04-07 00:00:00,328950,2020,7,4,0,14,328950
"41812","",2020-04-07 01:00:00,323115,2020,7,4,1,14,323115
"41813","",2020-04-07 02:00:00,321072,2020,7,4,2,14,321072
"41814","",2020-04-07 03:00:00,326193,2020,7,4,3,14,326193
"41815","",2020-04-07 04:00:00,338118,2020,7,4,4,14,338118
"41816","",2020-04-07 05:00:00,354254,2020,7,4,5,14,354254
"41817","",2020-04-07 06:00:00,368279,2020,7,4,6,14,368279
"41818","",2020-04-07 07:00:00,380089,2020,7,4,7,14,380089
"41819","",2020-04-07 08:00:00,389375,2020,7,4,8,14,389375
"41820","",2020-04-07 09:00:00,397503,2020,7,4,9,14,397503
"41821","",2020-04-07 10:00:00,405402,2020,7,4,10,14,405402
"41822","",2020-04-07 11:00:00,410903,2020,7,4,11,14,410903
"41823","",2020-04-07 12:00:00,416173,2020,7,4,12,14,416173
"41824","",2020-04-07 13:00:00,419515,2020,7,4,13,14,419515
"41825","",2020-04-07 14:00:00,423378,2020,7,4,14,14,423378
"41826","",2020-04-07 15:00:00,427671,2020,7,4,15,14,427671
"41827","",2020-04-07 16:00:00,429546,2020,7,4,16,14,429546
"41828","",2020-04-07 17:00:00,429018,2020,7,4,17,14,429018
"41829","",2020-04-07 18:00:00,429324,2020,7,4,18,14,429324
"41830","",2020-04-07 19:00:00,422622,2020,7,4,19,14,422622
"41831","",2020-04-07 20:00:00,406340,2020,7,4,20,14,406340
"41832","",2020-04-07 21:00:00,386258,2020,7,4,21,14,386258
"41833","",2020-04-07 22:00:00,366751,2020,7,4,22,14,366751
"41834","",2020-04-07 23:00:00,348252,2020,7,4,23,14,348252
"41835","",2020-04-08 00:00:00,335673,2020,8,4,0,15,335673
"41836","",2020-04-08 01:00:00,327860,2020,8,4,1,15,327860
"41837","",2020-04-08 02:00:00,325359,2020,8,4,2,15,325359
"41838","",2020-04-08 03:00:00,328694,2020,8,4,3,15,328694
"41839","",2020-04-08 04:00:00,340300,2020,8,4,4,15,340300
"41840","",2020-04-08 05:00:00,355348,2020,8,4,5,15,355348
"41841","",2020-04-08 06:00:00,372143,2020,8,4,6,15,372143
"41842","",2020-04-08 07:00:00,386835,2020,8,4,7,15,386835
"41843","",2020-04-08 08:00:00,398763,2020,8,4,8,15,398763
"41844","",2020-04-08 09:00:00,409844,2020,8,4,9,15,409844
"41845","",2020-04-08 10:00:00,422317,2020,8,4,10,15,422317
"41846","",2020-04-08 11:00:00,428643,2020,8,4,11,15,428643
"41847","",2020-04-08 12:00:00,435702,2020,8,4,12,15,435702
"41848","",2020-04-08 13:00:00,441647,2020,8,4,13,15,441647
"41849","",2020-04-08 14:00:00,446709,2020,8,4,14,15,446709
"41850","",2020-04-08 15:00:00,451904,2020,8,4,15,15,451904
"41851","",2020-04-08 16:00:00,451355,2020,8,4,16,15,451355
"41852","",2020-04-08 17:00:00,446370,2020,8,4,17,15,446370
"41853","",2020-04-08 18:00:00,442330,2020,8,4,18,15,442330
"41854","",2020-04-08 19:00:00,431283,2020,8,4,19,15,431283
"41855","",2020-04-08 20:00:00,412922,2020,8,4,20,15,412922
"41856","",2020-04-08 21:00:00,390493,2020,8,4,21,15,390493
"41857","",2020-04-08 22:00:00,368480,2020,8,4,22,15,368480
"41858","",2020-04-08 23:00:00,351118,2020,8,4,23,15,351118
"41859","",2020-04-09 00:00:00,338156,2020,9,4,0,15,338156
"41860","",2020-04-09 01:00:00,329900,2020,9,4,1,15,329900
"41861","",2020-04-09 02:00:00,327394,2020,9,4,2,15,327394
"41862","",2020-04-09 03:00:00,331450,2020,9,4,3,15,331450
"41863","",2020-04-09 04:00:00,342611,2020,9,4,4,15,342611
"41864","",2020-04-09 05:00:00,357819,2020,9,4,5,15,357819
"41865","",2020-04-09 06:00:00,373663,2020,9,4,6,15,373663
"41866","",2020-04-09 07:00:00,388440,2020,9,4,7,15,388440
"41867","",2020-04-09 08:00:00,400134,2020,9,4,8,15,400134
"41868","",2020-04-09 09:00:00,410845,2020,9,4,9,15,410845
"41869","",2020-04-09 10:00:00,420701,2020,9,4,10,15,420701
"41870","",2020-04-09 11:00:00,428082,2020,9,4,11,15,428082
"41871","",2020-04-09 12:00:00,431689,2020,9,4,12,15,431689
"41872","",2020-04-09 13:00:00,432878,2020,9,4,13,15,432878
"41873","",2020-04-09 14:00:00,432998,2020,9,4,14,15,432998
"41874","",2020-04-09 15:00:00,433762,2020,9,4,15,15,433762
"41875","",2020-04-09 16:00:00,431981,2020,9,4,16,15,431981
"41876","",2020-04-09 17:00:00,425375,2020,9,4,17,15,425375
"41877","",2020-04-09 18:00:00,425763,2020,9,4,18,15,425763
"41878","",2020-04-09 19:00:00,418748,2020,9,4,19,15,418748
"41879","",2020-04-09 20:00:00,403077,2020,9,4,20,15,403077
"41880","",2020-04-09 21:00:00,528951,2020,9,4,21,15,528951
"41881","",2020-04-09 22:00:00,364544,2020,9,4,22,15,364544
"41882","",2020-04-09 23:00:00,348981,2020,9,4,23,15,348981
"41883","",2020-04-10 00:00:00,337875,2020,10,4,0,15,337875
"41884","",2020-04-10 01:00:00,332249,2020,10,4,1,15,332249
"41885","",2020-04-10 02:00:00,330650,2020,10,4,2,15,330650
"41886","",2020-04-10 03:00:00,335428,2020,10,4,3,15,335428
"41887","",2020-04-10 04:00:00,346204,2020,10,4,4,15,346204
"41888","",2020-04-10 05:00:00,358318,2020,10,4,5,15,358318
"41889","",2020-04-10 06:00:00,370495,2020,10,4,6,15,370495
"41890","",2020-04-10 07:00:00,381532,2020,10,4,7,15,381532
"41891","",2020-04-10 08:00:00,389520,2020,10,4,8,15,389520
"41892","",2020-04-10 09:00:00,394143,2020,10,4,9,15,394143
"41893","",2020-04-10 10:00:00,395491,2020,10,4,10,15,395491
"41894","",2020-04-10 11:00:00,393506,2020,10,4,11,15,393506
"41895","",2020-04-10 12:00:00,390617,2020,10,4,12,15,390617
"41896","",2020-04-10 13:00:00,388615,2020,10,4,13,15,388615
"41897","",2020-04-10 14:00:00,388559,2020,10,4,14,15,388559
"41898","",2020-04-10 15:00:00,391423,2020,10,4,15,15,391423
"41899","",2020-04-10 16:00:00,392904,2020,10,4,16,15,392904
"41900","",2020-04-10 17:00:00,393502,2020,10,4,17,15,393502
"41901","",2020-04-10 18:00:00,397922,2020,10,4,18,15,397922
"41902","",2020-04-10 19:00:00,395711,2020,10,4,19,15,395711
"41903","",2020-04-10 20:00:00,385504,2020,10,4,20,15,385504
"41904","",2020-04-10 21:00:00,371480,2020,10,4,21,15,371480
"41905","",2020-04-10 22:00:00,356315,2020,10,4,22,15,356315
"41906","",2020-04-10 23:00:00,344381,2020,10,4,23,15,344381
"41907","",2020-04-11 00:00:00,335820,2020,11,4,0,15,335820
"41908","",2020-04-11 01:00:00,331010,2020,11,4,1,15,331010
"41909","",2020-04-11 02:00:00,329024,2020,11,4,2,15,329024
"41910","",2020-04-11 03:00:00,331235,2020,11,4,3,15,331235
"41911","",2020-04-11 04:00:00,337493,2020,11,4,4,15,337493
"41912","",2020-04-11 05:00:00,343072,2020,11,4,5,15,343072
"41913","",2020-04-11 06:00:00,347978,2020,11,4,6,15,347978
"41914","",2020-04-11 07:00:00,353351,2020,11,4,7,15,353351
"41915","",2020-04-11 08:00:00,358237,2020,11,4,8,15,358237
"41916","",2020-04-11 09:00:00,361791,2020,11,4,9,15,361791
"41917","",2020-04-11 10:00:00,363182,2020,11,4,10,15,363182
"41918","",2020-04-11 11:00:00,362950,2020,11,4,11,15,362950
"41919","",2020-04-11 12:00:00,361547,2020,11,4,12,15,361547
"41920","",2020-04-11 13:00:00,360348,2020,11,4,13,15,360348
"41921","",2020-04-11 14:00:00,362368,2020,11,4,14,15,362368
"41922","",2020-04-11 15:00:00,367029,2020,11,4,15,15,367029
"41923","",2020-04-11 16:00:00,371777,2020,11,4,16,15,371777
"41924","",2020-04-11 17:00:00,375846,2020,11,4,17,15,375846
"41925","",2020-04-11 18:00:00,383374,2020,11,4,18,15,383374
"41926","",2020-04-11 19:00:00,382445,2020,11,4,19,15,382445
"41927","",2020-04-11 20:00:00,373932,2020,11,4,20,15,373932
"41928","",2020-04-11 21:00:00,361983,2020,11,4,21,15,361983
"41929","",2020-04-11 22:00:00,347443,2020,11,4,22,15,347443
"41930","",2020-04-11 23:00:00,335395,2020,11,4,23,15,335395
"41931","",2020-04-12 00:00:00,326925,2020,12,4,0,15,326925
"41932","",2020-04-12 01:00:00,320829,2020,12,4,1,15,320829
"41933","",2020-04-12 02:00:00,318565,2020,12,4,2,15,318565
"41934","",2020-04-12 03:00:00,319314,2020,12,4,3,15,319314
"41935","",2020-04-12 04:00:00,322658,2020,12,4,4,15,322658
"41936","",2020-04-12 05:00:00,325595,2020,12,4,5,15,325595
"41937","",2020-04-12 06:00:00,333252,2020,12,4,6,15,333252
"41938","",2020-04-12 07:00:00,345958,2020,12,4,7,15,345958
"41939","",2020-04-12 08:00:00,358824,2020,12,4,8,15,358824
"41940","",2020-04-12 09:00:00,370599,2020,12,4,9,15,370599
"41941","",2020-04-12 10:00:00,380306,2020,12,4,10,15,380306
"41942","",2020-04-12 11:00:00,384624,2020,12,4,11,15,384624
"41943","",2020-04-12 12:00:00,385475,2020,12,4,12,15,385475
"41944","",2020-04-12 13:00:00,386446,2020,12,4,13,15,386446
"41945","",2020-04-12 14:00:00,387602,2020,12,4,14,15,387602
"41946","",2020-04-12 15:00:00,389136,2020,12,4,15,15,389136
"41947","",2020-04-12 16:00:00,389944,2020,12,4,16,15,389944
"41948","",2020-04-12 17:00:00,390805,2020,12,4,17,15,390805
"41949","",2020-04-12 18:00:00,391830,2020,12,4,18,15,391830
"41950","",2020-04-12 19:00:00,387794,2020,12,4,19,15,387794
"41951","",2020-04-12 20:00:00,378171,2020,12,4,20,15,378171
"41952","",2020-04-12 21:00:00,363566,2020,12,4,21,15,363566
"41953","",2020-04-12 22:00:00,348140,2020,12,4,22,15,348140
"41954","",2020-04-12 23:00:00,336063,2020,12,4,23,15,336063
"41955","",2020-04-13 00:00:00,327625,2020,13,4,0,15,327625
"41956","",2020-04-13 01:00:00,322600,2020,13,4,1,15,322600
"41957","",2020-04-13 02:00:00,322415,2020,13,4,2,15,322415
"41958","",2020-04-13 03:00:00,327145,2020,13,4,3,15,327145
"41959","",2020-04-13 04:00:00,340673,2020,13,4,4,15,340673
"41960","",2020-04-13 05:00:00,359465,2020,13,4,5,15,359465
"41961","",2020-04-13 06:00:00,379428,2020,13,4,6,15,379428
"41962","",2020-04-13 07:00:00,396741,2020,13,4,7,15,396741
"41963","",2020-04-13 08:00:00,409379,2020,13,4,8,15,409379
"41964","",2020-04-13 09:00:00,417414,2020,13,4,9,15,417414
"41965","",2020-04-13 10:00:00,420362,2020,13,4,10,15,420362
"41966","",2020-04-13 11:00:00,421159,2020,13,4,11,15,421159
"41967","",2020-04-13 12:00:00,419622,2020,13,4,12,15,419622
"41968","",2020-04-13 13:00:00,417283,2020,13,4,13,15,417283
"41969","",2020-04-13 14:00:00,415399,2020,13,4,14,15,415399
"41970","",2020-04-13 15:00:00,415077,2020,13,4,15,15,415077
"41971","",2020-04-13 16:00:00,413941,2020,13,4,16,15,413941
"41972","",2020-04-13 17:00:00,412722,2020,13,4,17,15,412722
"41973","",2020-04-13 18:00:00,415916,2020,13,4,18,15,415916
"41974","",2020-04-13 19:00:00,413142,2020,13,4,19,15,413142
"41975","",2020-04-13 20:00:00,400162,2020,13,4,20,15,400162
"41976","",2020-04-13 21:00:00,383730,2020,13,4,21,15,383730
"41977","",2020-04-13 22:00:00,367235,2020,13,4,22,15,367235
"41978","",2020-04-13 23:00:00,352650,2020,13,4,23,15,352650
"41979","",2020-04-14 00:00:00,343700,2020,14,4,0,15,343700
"41980","",2020-04-14 01:00:00,339359,2020,14,4,1,15,339359
"41981","",2020-04-14 02:00:00,339268,2020,14,4,2,15,339268
"41982","",2020-04-14 03:00:00,344825,2020,14,4,3,15,344825
"41983","",2020-04-14 04:00:00,359899,2020,14,4,4,15,359899
"41984","",2020-04-14 05:00:00,378181,2020,14,4,5,15,378181
"41985","",2020-04-14 06:00:00,393100,2020,14,4,6,15,393100
"41986","",2020-04-14 07:00:00,402574,2020,14,4,7,15,402574
"41987","",2020-04-14 08:00:00,406709,2020,14,4,8,15,406709
"41988","",2020-04-14 09:00:00,408610,2020,14,4,9,15,408610
"41989","",2020-04-14 10:00:00,408814,2020,14,4,10,15,408814
"41990","",2020-04-14 11:00:00,406801,2020,14,4,11,15,406801
"41991","",2020-04-14 12:00:00,404619,2020,14,4,12,15,404619
"41992","",2020-04-14 13:00:00,403655,2020,14,4,13,15,403655
"41993","",2020-04-14 14:00:00,404003,2020,14,4,14,15,404003
"41994","",2020-04-14 15:00:00,407780,2020,14,4,15,15,407780
"41995","",2020-04-14 16:00:00,410115,2020,14,4,16,15,410115
"41996","",2020-04-14 17:00:00,410869,2020,14,4,17,15,410869
"41997","",2020-04-14 18:00:00,416341,2020,14,4,18,15,416341
"41998","",2020-04-14 19:00:00,415408,2020,14,4,19,15,415408
"41999","",2020-04-14 20:00:00,404093,2020,14,4,20,15,404093
"42000","",2020-04-14 21:00:00,389063,2020,14,4,21,15,389063
"42001","",2020-04-14 22:00:00,373796,2020,14,4,22,15,373796
"42002","",2020-04-14 23:00:00,361254,2020,14,4,23,15,361254
"42003","",2020-04-15 00:00:00,354248,2020,15,4,0,16,354248
"42004","",2020-04-15 01:00:00,350751,2020,15,4,1,16,350751
"42005","",2020-04-15 02:00:00,352053,2020,15,4,2,16,352053
"42006","",2020-04-15 03:00:00,357614,2020,15,4,3,16,357614
"42007","",2020-04-15 04:00:00,373459,2020,15,4,4,16,373459
"42008","",2020-04-15 05:00:00,391914,2020,15,4,5,16,391914
"42009","",2020-04-15 06:00:00,406721,2020,15,4,6,16,406721
"42010","",2020-04-15 07:00:00,412800,2020,15,4,7,16,412800
"42011","",2020-04-15 08:00:00,412832,2020,15,4,8,16,412832
"42012","",2020-04-15 09:00:00,411460,2020,15,4,9,16,411460
"42013","",2020-04-15 10:00:00,408943,2020,15,4,10,16,408943
"42014","",2020-04-15 11:00:00,405255,2020,15,4,11,16,405255
